type,id,apidoc_Text
method,java/text/DecimalFormat/getMaximumFractionDigits/, Gets the maximum number of digits allowed in the fraction portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of the return value and 340 is used. @see #setMaximumFractionDigits
method,java/text/DecimalFormat/getMinimumFractionDigits/, Gets the minimum number of digits allowed in the fraction portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of the return value and 340 is used. @see #setMinimumFractionDigits
method,java/text/DecimalFormat/getRoundingMode/, Gets the {@link java.math.RoundingMode} used in this DecimalFormat. @return The RoundingMode used for this DecimalFormat. @see #setRoundingMode(RoundingMode) @since 1.6
method,java/text/DecimalFormat/setRoundingMode/RoundingMode, Sets the {@link java.math.RoundingMode} used in this DecimalFormat. @param roundingMode The RoundingMode to be used @see #getRoundingMode() @exception NullPointerException if roundingMode is null. @since 1.6
method,java/text/DecimalFormat/DecimalFormat/, Creates a DecimalFormat using the default pattern and symbols for the default locale. This is a convenient way to obtain a DecimalFormat when internationalization is not the main concern. To obtain standard formats for a given locale, use the factory methods on NumberFormat such as getNumberInstance. These factories will return the most appropriate sub-class of NumberFormat for a given locale. @see java.text.NumberFormat#getInstance @see java.text.NumberFormat#getNumberInstance @see java.text.NumberFormat#getCurrencyInstance @see java.text.NumberFormat#getPercentInstance
method,java/text/DecimalFormat/DecimalFormat/String, Creates a DecimalFormat using the given pattern and the symbols for the default locale. This is a convenient way to obtain a DecimalFormat when internationalization is not the main concern. To obtain standard formats for a given locale, use the factory methods on NumberFormat such as getNumberInstance. These factories will return the most appropriate sub-class of NumberFormat for a given locale. @param pattern A non-localized pattern string. @exception NullPointerException if pattern is null @exception IllegalArgumentException if the given pattern is invalid. @see java.text.NumberFormat#getInstance @see java.text.NumberFormat#getNumberInstance @see java.text.NumberFormat#getCurrencyInstance @see java.text.NumberFormat#getPercentInstance
method,java/text/DateFormatSymbols/getInstance/, Gets the DateFormatSymbols instance for the default locale. This method provides access to DateFormatSymbols instances for locales supported by the Java runtime itself as well as for those supported by installed {@link java.text.spi.DateFormatSymbolsProvider DateFormatSymbolsProvider} implementations. @return a DateFormatSymbols instance. @since 1.6
method,java/text/DateFormatSymbols/getInstance/Locale, Gets the DateFormatSymbols instance for the specified locale. This method provides access to DateFormatSymbols instances for locales supported by the Java runtime itself as well as for those supported by installed {@link java.text.spi.DateFormatSymbolsProvider DateFormatSymbolsProvider} implementations. @param locale the given locale. @return a DateFormatSymbols instance. @exception NullPointerException if locale is null @since 1.6
method,java/text/DateFormatSymbols/getEras/, Gets era strings. For example: AD and BC. @return the era strings.
method,java/text/DateFormatSymbols/setEras/String[], Sets era strings. For example: AD and BC. @param newEras the new era strings.
method,java/text/DateFormatSymbols/getMonths/, Gets month strings. For example: January, February, etc. @return the month strings.
method,java/text/DateFormatSymbols/setMonths/String[], Sets month strings. For example: January, February, etc. @param newMonths the new month strings.
method,java/text/DateFormatSymbols/getShortMonths/, Gets short month strings. For example: Jan, Feb, etc. @return the short month strings.
method,java/text/DateFormatSymbols/setShortMonths/String[], Sets short month strings. For example: Jan, Feb, etc. @param newShortMonths the new short month strings.
method,java/text/DateFormatSymbols/getWeekdays/, Gets weekday strings. For example: Sunday, Monday, etc. @return the weekday strings. Use Calendar.SUNDAY, Calendar.MONDAY, etc. to index the result array.
method,java/text/DateFormatSymbols/getShortWeekdays/, Gets short weekday strings. For example: Sun, Mon, etc. @return the short weekday strings. Use Calendar.SUNDAY, Calendar.MONDAY, etc. to index the result array.
method,java/text/DateFormatSymbols/getAmPmStrings/, Gets ampm strings. For example: AM and PM. @return the ampm strings.
method,java/text/DateFormatSymbols/setAmPmStrings/String[], Sets ampm strings. For example: AM and PM. @param newAmpms the new ampm strings.
method,java/text/DateFormatSymbols/getLocalPatternChars/, Gets localized date-time pattern characters. For example: 'u', 't', etc. @return the localized date-time pattern characters.
method,java/text/DateFormatSymbols/setLocalPatternChars/String, Sets localized date-time pattern characters. For example: 'u', 't', etc. @param newLocalPatternChars the new localized date-time pattern characters.
method,java/text/DateFormat/format/Date, Formats a Date into a date/time string. @param date the time value to be formatted into a time string. @return the formatted time string.
method,java/text/DateFormat/getTimeInstance/, Gets the time formatter with the default formatting style for the default locale. @return a time formatter.
method,java/text/DateFormat/getTimeInstance/int, Gets the time formatter with the given formatting style for the default locale. @param style the given formatting style. For example, SHORT for h:mm a in the US locale. @return a time formatter.
method,java/text/DateFormat/getTimeInstance/int;Locale, Gets the time formatter with the given formatting style for the given locale. @param style the given formatting style. For example, SHORT for h:mm a in the US locale. @param aLocale the given locale. @return a time formatter.
method,java/text/DateFormat/getDateInstance/, Gets the date formatter with the default formatting style for the default locale. @return a date formatter.
method,java/text/DateFormat/getDateInstance/int, Gets the date formatter with the given formatting style for the default locale. @param style the given formatting style. For example, SHORT for M/d/yy in the US locale. @return a date formatter.
