id,type,path,apidoc_Text
16177,method,java/util/TimeZone/getDisplayName/Locale,"Returns a name of this time zone suitable for presentation to the user\n in the specified locale.\n This method returns the long name, not including daylight savings.\n If the display name is not available for the locale,\n then this method returns a string in the \n <a href=#NormalizedCustomID>normalized custom ID format</a>.\n @param locale the locale in which to supply the display name.\n @return the human-readable name of this time zone in the given locale.\n @since 1.2\n"
16178,method,java/util/TimeZone/getDisplayName/boolean;int,"Returns a name of this time zone suitable for presentation to the user\n in the default locale.\n If the display name is not available for the locale, then this\n method returns a string in the \n <a href=#NormalizedCustomID>normalized custom ID format</a>.\n @param daylight if true, return the daylight savings name.\n @param style either <code>LONG</code> or <code>SHORT</code>\n @return the human-readable name of this time zone in the default locale.\n @since 1.2\n"
16179,method,java/util/TimeZone/getDisplayName/boolean;int;Locale,"Returns a name of this time zone suitable for presentation to the user\n in the specified locale.\n If the display name is not available for the locale,\n then this method returns a string in the \n <a href=#NormalizedCustomID>normalized custom ID format</a>.\n @param daylight if true, return the daylight savings name.\n @param style either <code>LONG</code> or <code>SHORT</code>\n @param locale the locale in which to supply the display name.\n @return the human-readable name of this time zone in the given locale.\n @exception IllegalArgumentException style is invalid.\n @since 1.2\n"
16182,method,java/util/TimeZone/inDaylightTime/Date,"Queries if the given date is in daylight savings time in\n this time zone.\n @param date the given Date.\n @return true if the given date is in daylight savings time,\n false, otherwise.\n"
16184,method,java/util/TimeZone/getAvailableIDs/int,"Gets the available IDs according to the given time zone offset in milliseconds.\n\n @param rawOffset the given time zone GMT offset in milliseconds.\n @return an array of IDs, where the time zone for that ID has\n the specified GMT offset. For example, America/Phoenix and America/Denver\n both have GMT-07:00, but differ in daylight savings behavior.\n @see #getRawOffset()\n"
16185,method,java/util/TimeZone/getAvailableIDs/,Gets all the available IDs supported.\n @return an array of IDs.\n
16187,method,java/util/TimeZone/setDefault/TimeZone,"Sets the <code>TimeZone</code> that is\n returned by the <code>getDefault</code> method.  If <code>zone</code>\n is null, reset the default to the value it had originally when the\n VM first started.\n @param zone the new default time zone\n @see #getDefault\n"
16189,method,java/util/TimeZone/clone/,Creates a copy of this <code>TimeZone</code>.\n\n @return a clone of this <code>TimeZone</code>\n
16191,field,java/util/TimeZone/SHORT,"A style specifier for <code>getDisplayName()</code> indicating\n a short name, such as PST.\n @see #LONG\n @since 1.2\n"
16192,field,java/util/TimeZone/LONG,"A style specifier for <code>getDisplayName()</code> indicating\n a long name, such as Pacific Standard Time.\n @see #SHORT\n @since 1.2\n"
16195,method,java/util/StringTokenizer/nextToken/,Returns the next token from this string tokenizer.\n\n @return     the next token from this string tokenizer.\n @exception  NoSuchElementException  if there are no more tokens in this\n               tokenizer's string.\n
16197,method,java/util/StringTokenizer/hasMoreElements/,Returns the same value as the <code>hasMoreTokens</code>\n method. It exists so that this class can implement the\n <code>Enumeration</code> interface. \n\n @return  <code>true</code> if there are more tokens;\n          <code>false</code> otherwise.\n @see     java.util.Enumeration\n @see     java.util.StringTokenizer#hasMoreTokens()\n
16198,method,java/util/StringTokenizer/nextElement/,"Returns the same value as the <code>nextToken</code> method,\n except that its declared return value is <code>Object</code> rather than\n <code>String</code>. It exists so that this class can implement the\n <code>Enumeration</code> interface. \n\n @return     the next token in the string.\n @exception  NoSuchElementException  if there are no more tokens in this\n               tokenizer's string.\n @see        java.util.Enumeration\n @see        java.util.StringTokenizer#nextToken()\n"
16202,method,java/util/StringTokenizer/StringTokenizer/String,"Constructs a string tokenizer for the specified string. The \n tokenizer uses the default delimiter set, which is \n <code>&nbsp;&#92;t&#92;n&#92;r&#92;f</code>: the space character, \n the tab character, the newline character, the carriage-return character,\n and the form-feed character. Delimiter characters themselves will \n not be treated as tokens.\n\n @param   str   a string to be parsed.\n @exception NullPointerException if str is <CODE>null</CODE> \n"
16204,method,java/util/Stack/push/Object,Pushes an item onto the top of this stack. This has exactly\n the same effect as:\n <blockquote><pre>\n addElement(item)</pre></blockquote>\n\n @param   item   the item to be pushed onto this stack.\n @return  the <code>item</code> argument.\n @see     java.util.Vector#addElement\n
16205,method,java/util/Stack/pop/,Removes the object at the top of this stack and returns that\n object as the value of this function.\n\n @return     The object at the top of this stack (the last item\n             of the <tt>Vector</tt> object).\n @exception  EmptyStackException  if this stack is empty.\n
16206,method,java/util/Stack/peek/,Looks at the object at the top of this stack without removing it\n from the stack.\n\n @return     the object at the top of this stack (the last item\n             of the <tt>Vector</tt> object).\n @exception  EmptyStackException  if this stack is empty.\n
16209,method,java/util/Stack/Stack/,Creates an empty Stack.\n
16211,method,java/util/SortedSet/comparator/,"Returns the comparator used to order the elements in this set,\n or <tt>null</tt> if this set uses the {@linkplain Comparable\n natural ordering} of its elements.\n\n @return the comparator used to order the elements in this set,\n         or <tt>null</tt> if this set uses the natural ordering\n         of its elements\n"
16215,method,java/util/SortedSet/first/,Returns the first (lowest) element currently in this set.\n\n @return the first (lowest) element currently in this set\n @throws NoSuchElementException if this set is empty\n
16216,method,java/util/SortedSet/last/,Returns the last (highest) element currently in this set.\n\n @return the last (highest) element currently in this set\n @throws NoSuchElementException if this set is empty\n
16218,method,java/util/SortedMap/comparator/,"Returns the comparator used to order the keys in this map, or\n <tt>null</tt> if this map uses the {@linkplain Comparable\n natural ordering} of its keys.\n\n @return the comparator used to order the keys in this map,\n         or <tt>null</tt> if this map uses the natural ordering\n         of its keys\n"
16222,method,java/util/SortedMap/firstKey/,Returns the first (lowest) key currently in this map.\n\n @return the first (lowest) key currently in this map\n @throws NoSuchElementException if this map is empty\n
16223,method,java/util/SortedMap/lastKey/,Returns the last (highest) key currently in this map.\n\n @return the last (highest) key currently in this map\n @throws NoSuchElementException if this map is empty\n
16224,method,java/util/SortedMap/keySet/,"Returns a {@link Set} view of the keys contained in this map.\n The set's iterator returns the keys in ascending order.\n The set is backed by the map, so changes to the map are\n reflected in the set, and vice-versa.  If the map is modified\n while an iteration over the set is in progress (except through\n the iterator's own <tt>remove</tt> operation), the results of\n the iteration are undefined.  The set supports element removal,\n which removes the corresponding mapping from the map, via the\n <tt>Iterator.remove</tt>, <tt>Set.remove</tt>,\n <tt>removeAll</tt>, <tt>retainAll</tt>, and <tt>clear</tt>\n operations.  It does not support the <tt>add</tt> or <tt>addAll</tt>\n operations.\n\n @return a set view of the keys contained in this map, sorted in\n         ascending order\n"
