directive_Text,filePath,className,methodName,kind,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}.",java/util/concurrent/atomic/AtomicLongFieldUpdater,AtomicLongFieldUpdater,weakCompareAndSet,Alternative Directive,,,,,,
"By default it looks in sun.net.www.content, but users can define a vertical-bar delimited set of class prefixes to search through in addition by defining the java.content.handler.pkgs property.",java,java,net,Alternative Directive,,,,,,
"If the default behavior is not desired, then a Java security property can be set to a different Time-to-live (TTL) value for positive caching.",java,java,net,Alternative Directive,,,,,,
"This does not handle structural changes (e.g. addition or removal of elements), and does not update any other related elements (e.g. child elements). To handle structural changes, use the refresh methods instead. ",org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,update,Alternative Directive,,,,,,
"These methods are designed to be used as tools for creating higher-level synchronization utilities, and are not in themselves useful for most concurrency control applications.",java/util/concurrent,concurrent,locks,Alternative Directive,,,,,,
This method should only be called from the UI thread. If you are not on the UI thread then wrap the call with a PlatformUI.getWorkbench().getDisplay().synchExec() in order to guarantee the correct result.,org/eclipse/jface/resource/FontRegistry,FontRegistry,defaultFont,Alternative Directive,,,,,,
"Because databases may use an optimized representation for the XML, accessing the value through getSource() and setResult() can lead to improved processing performance without serializing to a stream representation and parsing the XML. ",java,java,sql,Alternative Directive,,,,,,
"When using a capacity-restricted queue, this method is generally preferable to method {@link BlockingQueue#add add}, which can fail to insert an element only by throwing an exception. ",java/util/concurrent/LinkedBlockingQueue,LinkedBlockingQueue,offer,Alternative Directive,,,,,,
"When using a capacity-restricted deque, it is generally preferable to use method {@link #offerLast}. ",java/util/Deque,Deque,addLast,Alternative Directive,,,,,,
"When using a capacity-restricted queue, this method is generally preferable to {@link #add}, which can fail to insert an element only by throwing an exception.",java/util/Queue,Queue,offer,Alternative Directive,,,,,,
" When using a capacity-restricted deque, it is generally preferable to use {@link #offerFirst(Object) offerFirst}.",java/util/concurrent/BlockingDeque,BlockingDeque,addFirst,Alternative Directive,,,,,,
"When using a capacity-restricted queue, this method is generally preferable to {@link #add}, which can fail to insert an element only by throwing an exception. ",java/util/concurrent/BlockingQueue,BlockingQueue,offer,Alternative Directive,,,,,,
" When using a capacity-restricted deque, it is generally preferable to use {@link #offerLast(Object) offerLast}.",java/util/concurrent/BlockingDeque,BlockingDeque,addLast,Alternative Directive,,,,,,
"When using a capacity-restricted queue, it is generally preferable to use {@link #offer(Object) offer}. ",java/util/concurrent/BlockingQueue,BlockingQueue,add,Alternative Directive,,,,,,
" This is best done at creation time, to prevent accidental unsynchronized access:\n\n Set<MyEnum> s = Collections.synchronizedSet(EnumSet.noneOf(MyEnum.class));",java,java,util,Alternative Directive,,,,,,
"For a one time comparison, this method has the best performance. If a given String will be involved in multiple comparisons, CollationKey.compareTo has the best performance.",java/text/Collator,Collator,compare,Alternative Directive,,,,,,
"Note that if both the integer quotient and remainder are needed, this method is faster than using the { divideToIntegralValue} and { remainder} methods separately because the division need only be carried out once.",java/math/BigDecimal,BigDecimal,divideAndRemainder,Alternative Directive,,,,,,
 Note that there is a significant difference between writing a String into the stream as primitive data or as an Object.,java/io/ObjectOutputStream,ObjectOutputStream,writeUTF,Alternative Directive,,,,,,
implementations must synchronized on the hierarchy lock,java/beans/beancontext/BeanContextSupport,BeanContextSupport,addAll,Synchronization Directive,,,,,,
 implementations must synchronized on the hierarchy lock ,java/beans/beancontext/BeanContextSupport,BeanContextSupport,removeAll,Synchronization Directive,,,,,,
"implementations must synchronized on the hierarchy lock and children"" protected field""",java/beans/beancontext/BeanContextSupport,BeanContextSupport,retainAll,Synchronization Directive,,,,,,
 implementations must synchronized on the hierarchy lock ,java/beans/beancontext/BeanContextSupport,BeanContextSupport,clear,Synchronization Directive,,,,,,
thread must then re-acquire the lock before returning from { await}. ,java/util/concurrent/locks/Condition,Condition,signal,Synchronization Directive,,,,,,
Each thread must re-acquire the lock before it can return from { await}. ,java/util/concurrent/locks/Condition,Condition,signalAll,Synchronization Directive,,,,,,
"In all cases, before this method can return the current thread must re-acquire the lock associated with this condition.",java/util/concurrent/locks/Condition,Condition,awaitNanos,Synchronization Directive,,,,,,
"In all cases, before this method can return the current thread must re-acquire the lock associated with this condition.",java/util/concurrent/locks/Condition,Condition,awaitUninterruptibly,Synchronization Directive,,,,,,
"In all cases, before this method can return the current thread must re-acquire the lock associated with this condition.",java/util/concurrent/locks/Condition,Condition,awaitUntil,Synchronization Directive,,,,,,
" If multiple threads access a format concurrently, it must be synchronized externally.",java,java,text,Synchronization Directive,,,,,,
" If multiple threads access a format concurrently, it must be synchronized externally. ",java,java,text,Synchronization Directive,,,,,,
"f multiple threads access a format concurrently, it must be synchronized externally. ",java,java,text,Synchronization Directive,,,,,,
"If multiple threads access a format concurrently, it must be synchronized externally.",java,java,text,Synchronization Directive,,,,,,
 This method is NOT thread-safe in any special way. You must manually synchronize on either this class or the stream as required.,org/apache/commons/collections/MapUtils,MapUtils,verbosePrint,Synchronization Directive,,,,,,
This method is NOT thread-safe in any special way. You must manually synchronize on either this class or the stream as required. ,org/apache/commons/collections/MapUtils,MapUtils,debugPrint,Synchronization Directive,,,,,,
 A subclass should therefore use the object in this field rather than this or a synchronized method.,java/io,io,Writer,Synchronization Directive,,,,,,
A subclass should therefore use the object in this field rather than this or a synchronized method. ,java/io,io,Reader,Synchronization Directive,,,,,,
"In all cases, before this method can return the current thread must re-acquire the lock associated with this condition.",java/util/concurrent/locks/Condition,Condition,await,Synchronization Directive,,,,,,
Note that this method is not synchronized! ,org/apache/commons/collections/map/AbstractReferenceMap,AbstractReferenceMap,purge,Synchronization Directive,,,,,,
