kind,containing-api-element,directive_Text,group_Id
"Miscellaneous Directive","java/util/Comparator/compare/Object;Object"," Generally speaking, any comparator that violates this condition should clearly indicate this fact. ",5
"Miscellaneous Directive","org/apache/commons/collections/OrderedBidiMap","Implementations should allow a value to be looked up from a key and a key to be looked up from a value with equal performance.",5
"Miscellaneous Directive","org/apache/commons/collections/SortedBidiMap","Implementations should allow a value to be looked up from a key and a key to be looked up from a value with equal performance.",5
"Miscellaneous Directive","org/apache/commons/collections/BidiMap","Implementations should allow a value to be looked up from a key and a key to be looked up from a value with equal performance. ",5
"Miscellaneous Directive","org/apache/commons/collections/map/StaticBucketMap","Finally, unlike {@link java.util.HashMap}-style implementations, this class never rehashes the map. The number of buckets is fixed at construction time and never altered. Performance may degrade if you do not allocate enough buckets upfront.",5
"Miscellaneous Directive","org/apache/commons/collections/map/StaticBucketMap/StaticBucketMap/int","he number of buckets is inversely proportional to the chances for thread contention. The fewer buckets, the more chances for thread contention. The more buckets the fewer chances for thread contention. ",5
"Miscellaneous Directive","org/apache/commons/collections/map/StaticBucketMap","The {@link #atomic(Runnable)} method is provided to allow atomic iterations and bulk operations; however, overuse of {@link #atomic(Runnable) atomic} will basically result in a map that's slower than an ordinary synchronized {@link java.util.HashMap}. ",5
"Miscellaneous Directive","java/util/logging/Level/WARNING","In general WARNING messages should describe events that will be of interest to end users or system managers, or which indicate potential problems.",5
"Miscellaneous Directive","java/util/logging/Level/INFO"," So the INFO level should only be used for reasonably significant messages that will make sense to end users and system admins.",5
"Miscellaneous Directive","java/util/logging/Level/FINE","In general the FINE level should be used for information that will be broadly interesting to developers who do not have a specialized interest in the specific subsystem.",5
"Miscellaneous Directive","java/util/jar/Pack200/Packer"," Both packing steps should use precisely the same options, and the segment limit may also need to be set to "-1", to prevent accidental variation of segment boundaries as class file sizes change slightly. ",5
"Miscellaneous Directive","java/util/prefs/Preferences/userNodeForPackage/Class"," Valuable data should not be stored at this node as it is shared by all programs that use it.",5
"Miscellaneous Directive","org/apache/commons/collections/set/TransformedSortedSet","The add methods are affected by this class. Thus objects must be removed or searched for using their transformed form. For example, if the transformation converts Strings to Integers, you must use the Integer form to remove objects. ",5
"Miscellaneous Directive","org/apache/commons/collections/set/TransformedSet","The add methods are affected by this class. Thus objects must be removed or searched for using their transformed form. For example, if the transformation converts Strings to Integers, you must use the Integer form to remove objects. ",5
"Miscellaneous Directive","java/util/List"," From a performance standpoint, these methods should be used with caution. In many implementations they will perform costly linear searches.",5
"Miscellaneous Directive","org/apache/commons/collections/bag/TransformedBag","The add methods are affected by this class. Thus objects must be removed or searched for using their transformed form. For example, if the transformation converts Strings to Integers, you must use the Integer form to remove objects. ",5
"Miscellaneous Directive","org/apache/commons/collections/bag/TransformedSortedBag","The add methods are affected by this class. Thus objects must be removed or searched for using their transformed form. For example, if the transformation converts Strings to Integers, you must use the Integer form to remove objects. ",5
"Miscellaneous Directive","org/apache/commons/collections/list/TransformedList","The add and set methods are affected by this class. Thus objects must be removed or searched for using their transformed form. For example, if the transformation converts Strings to Integers, you must use the Integer form to remove objects. ",5
"Miscellaneous Directive","org/apache/commons/collections/collection/TransformedCollection","The add methods are affected by this class. Thus objects must be removed or searched for using their transformed form. For example, if the transformation converts Strings to Integers, you must use the Integer form to remove objects. ",5
